key,0,1
#,Name,Description
int32,str,str
0,"",""
1,"A Cold Wind","골드 소서에서 교환"
2,"Wailers And Waterwheels","그리다니아에서 판매"
3,"I Am the Sea","림사 로민사에서 판매"
4,"A New Hope","울다하에서 판매"
5,"Solid","이슈가르드에서 판매"
6,"The Waking Sands","다날란에서 판매"
7,"Four-sided Circle","골드 소서에서 교환"
8,"Sport of Kings","골드 소서에서 교환"
9,"Another Round","아이템 제작
주 재료: 모르도나에서 교환"
10,"Painted Foothills","아이템 제작
주 재료: 고지 드라바니아의 정예 마물로부터 획득"
11,"Lost in the Clouds","아이템 제작
주 재료: 아발라시아 구름바다의 정예 마물로부터 획득"
12,"Prelude – Discoveries","업적 '선율에 심취한 자: 1단계' 보상"
13,"Agent of Inquiry","골드 소서에서 교환"
14,"The Only Path","아이템 제작
주 재료: 보물찾기로 획득"
15,"A World Apart","아이템 제작
주 재료: 비공정 탐사로 획득"
16,"Pa-Paya","기간 한정 이벤트 보상"
17,"Tenacity","이슈가르드에서 교환"
18,"Blood for Blood","아이템 제작
주 재료: 늑대우리에서 교환"
19,"Starved","아이템 제작
주 재료: 늑대우리에서 교환"
20,"Riptide","아이템 제작
주 재료: '사스타샤 침식 동굴' 또는 '사스타샤 침식 동굴(어려움)'에서 획득"
21,"Dark Vows","아이템 제작
주 재료: '탐타라 묘소' 또는 '탐타라 묘소(어려움)'에서 획득"
22,"The Dark's Embrace","아이템 제작
주 재료: '구리종 광산' 또는 '구리종 광산(어려움)'에서 획득"
23,"A Light in the Storm","아이템 제작
주 재료: '시리우스 대등대' 또는 '시리우스 대등대(어려움)'에서 획득"
24,"Imagination","아이템 제작
주 재료: '마과학 연구소'에서 획득"
25,"Down the Up Staircase","아이템 제작
주 재료: '거꾸로 선 탑'에서 획득"
26,"The Scars of Battle","아이템 제작
주 재료: '옛 암다포르 시가지' 또는 '옛 암다포르 시가지(어려움)'에서 획득"
27,"Torn from the Heavens","골드 소서에서 교환"
28,"Ultima","업적 '선율에 심취한 자: 2단계' 보상"
29,"The Maker's Ruin","아이템 제작
주 재료: '알테마 웨폰 파괴작전'에서 획득
(최저 아이템 레벨 조율 시 획득률 증가)"
