key,0
#,Text
int32,str
0,""
1,"'검술사' 클래스 퀘스트를 진행하면 이용 가능"
2,"'도끼술사' 클래스 퀘스트를 진행하면 이용 가능"
3,"'환술사' 클래스 퀘스트를 진행하면 이용 가능"
4,"'격투사' 클래스 퀘스트를 진행하면 이용 가능"
5,"'창술사' 클래스 퀘스트를 진행하면 이용 가능"
6,"'쌍검사' 클래스 퀘스트를 진행하면 이용 가능"
7,"'궁술사' 클래스 퀘스트를 진행하면 이용 가능"
8,"'주술사' 클래스 퀘스트를 진행하면 이용 가능"
9,"'비술사' 클래스 퀘스트를 진행하면 이용 가능"
10,"'목수' 클래스 퀘스트를 진행하면 이용 가능"
11,"'대장장이' 클래스 퀘스트를 진행하면 이용 가능"
12,"'갑주제작사' 클래스 퀘스트를 진행하면 이용 가능"
13,"'보석공예가' 클래스 퀘스트를 진행하면 이용 가능"
14,"'가죽공예가' 클래스 퀘스트를 진행하면 이용 가능"
15,"'재봉사' 클래스 퀘스트를 진행하면 이용 가능"
16,"'연금술사' 클래스 퀘스트를 진행하면 이용 가능"
17,"'요리사' 클래스 퀘스트를 진행하면 이용 가능"
18,"'광부' 클래스 퀘스트를 진행하면 이용 가능"
19,"'원예가' 클래스 퀘스트를 진행하면 이용 가능"
20,"'어부' 클래스 퀘스트를 진행하면 이용 가능"
21,"'나이트' 잡 퀘스트를 진행하면 이용 가능"
22,"'전사' 잡 퀘스트를 진행하면 이용 가능"
23,"'암흑기사' 잡 퀘스트를 진행하면 이용 가능"
24,"'건브레이커' 잡 퀘스트를 진행하면 이용 가능"
25,"'백마도사' 잡 퀘스트를 진행하면 이용 가능"
26,"'학자' 잡 퀘스트를 진행하면 이용 가능"
27,"'점성술사' 잡 퀘스트를 진행하면 이용 가능"
28,"'현자' 잡 퀘스트를 진행하면 이용 가능"
29,"'몽크' 잡 퀘스트를 진행하면 이용 가능"
30,"'용기사' 잡 퀘스트를 진행하면 이용 가능"
31,"'닌자' 잡 퀘스트를 진행하면 이용 가능"
32,"'사무라이' 잡 퀘스트를 진행하면 이용 가능"
33,"'리퍼' 잡 퀘스트를 진행하면 이용 가능"
34,"'음유시인' 잡 퀘스트를 진행하면 이용 가능"
35,"'기공사' 잡 퀘스트를 진행하면 이용 가능"
36,"'무도가' 잡 퀘스트를 진행하면 이용 가능"
37,"'흑마도사' 잡 퀘스트를 진행하면 이용 가능"
38,"'소환사' 잡 퀘스트를 진행하면 이용 가능"
39,"'적마도사' 잡 퀘스트를 진행하면 이용 가능"
40,"'청마도사' 잡 퀘스트를 진행하면 이용 가능"
41,"'신생 에오르제아' 주요 퀘스트를 진행하면 이용 가능"
42,"'창천의 이슈가르드' 주요 퀘스트를 진행하면 이용 가능"
43,"'홍련의 해방자' 주요 퀘스트를 진행하면 이용 가능"
44,"'칠흑의 반역자' 주요 퀘스트를 진행하면 이용 가능"
45,"'효월의 종언' 주요 퀘스트를 진행하면 이용 가능"
46,"'신생 에오르제아' 우호부족 퀘스트를 진행하면 이용 가능"
47,"'창천의 이슈가르드' 우호부족 퀘스트를 진행하면 이용 가능"
48,"'홍련의 해방자' 우호부족 퀘스트를 진행하면 이용 가능"
49,"'칠흑의 반역자' 우호부족 퀘스트를 진행하면 이용 가능"
50,"'효월의 종언' 우호부족 퀘스트를 진행하면 이용 가능"
51,"'신생 에오르제아' 부가 퀘스트를 진행하면 이용 가능"
52,"'창천의 이슈가르드' 부가 퀘스트를 진행하면 이용 가능"
53,"'홍련의 해방자' 부가 퀘스트를 진행하면 이용 가능"
54,"'칠흑의 반역자' 부가 퀘스트를 진행하면 이용 가능"
55,"'효월의 종언' 부가 퀘스트를 진행하면 이용 가능"
56,""
57,""
58,""
59,""
60,""
61,"'신생 에오르제아'의 특정 절 레이드를 개방하면 이용 가능"
62,"'창천의 이슈가르드'의 특정 절 레이드를 개방하면 이용 가능"
63,"'홍련의 해방자'의 특정 절 레이드를 개방하면 이용 가능"
64,"'칠흑의 반역자'의 특정 절 레이드를 개방하면 이용 가능"
65,"'효월의 종언'의 특정 절 레이드를 개방하면 이용 가능"
66,"'신생 에오르제아'의 특정 던전을 완료하면 이용 가능"
67,"'창천의 이슈가르드'의 특정 던전을 완료하면 이용 가능"
68,"'홍련의 해방자'의 특정 던전을 완료하면 이용 가능"
69,"'칠흑의 반역자'의 특정 던전을 완료하면 이용 가능"
70,"'효월의 종언'의 특정 던전을 완료하면 이용 가능"
71,"'신생 에오르제아'의 특정 토벌전을 완료하면 이용 가능"
72,"'창천의 이슈가르드'의 특정 토벌전을 완료하면 이용 가능"
73,"'홍련의 해방자'의 특정 토벌전을 완료하면 이용 가능"
74,"'칠흑의 반역자'의 특정 토벌전을 완료하면 이용 가능"
75,"'효월의 종언'의 특정 토벌전을 완료하면 이용 가능"
76,"'신생 에오르제아' 연대기 퀘스트를 진행하면 이용 가능"
77,"'창천의 이슈가르드' 연대기 퀘스트를 진행하면 이용 가능"
78,"'홍련의 해방자' 연대기 퀘스트를 진행하면 이용 가능"
79,"'칠흑의 반역자' 연대기 퀘스트를 진행하면 이용 가능"
80,"'효월의 종언' 연대기 퀘스트를 진행하면 이용 가능"
81,"'신생 에오르제아'의 특정 연합 레이드를 완료하면 이용 가능"
82,"'창천의 이슈가르드'의 특정 연합 레이드를 완료하면 이용 가능"
83,"'홍련의 해방자'의 특정 연합 레이드를 완료하면 이용 가능"
84,"'칠흑의 반역자'의 특정 연합 레이드를 완료하면 이용 가능"
85,"'효월의 종언'의 특정 연합 레이드를 완료하면 이용 가능"
86,"'바이퍼' 잡 퀘스트를 진행하면 이용 가능"
87,"'픽토맨서' 잡 퀘스트를 진행하면 이용 가능"
88,"'황금의 유산' 주요 퀘스트를 진행하면 이용 가능"
89,"'황금의 유산' 우호부족 퀘스트를 진행하면 이용 가능"
90,"'황금의 유산' 부가 퀘스트를 진행하면 이용 가능"
91,"'황금의 유산'의 특정 절 레이드를 개방하면 이용 가능"
92,"'황금의 유산'의 특정 던전을 완료하면 이용 가능"
93,"'황금의 유산'의 특정 토벌전을 완료하면 이용 가능"
94,"'황금의 유산' 연대기 퀘스트를 진행하면 이용 가능"
95,"'황금의 유산'의 특정 연합 레이드를 완료하면 이용 가능"
96,"'신생 에오르제아' 역할 퀘스트를 진행하면 이용 가능"
97,"'창천의 이슈가르드' 역할 퀘스트를 진행하면 이용 가능"
98,"'홍련의 해방자' 역할 퀘스트를 진행하면 이용 가능"
99,"'칠흑의 반역자' 역할 퀘스트를 진행하면 이용 가능"
100,"'효월의 종언' 역할 퀘스트를 진행하면 이용 가능"
101,"'황금의 유산' 역할 퀘스트를 진행하면 이용 가능"
102,"'신생 에오르제아'의 특정 일반 레이드를 완료하면 이용 가능"
103,"'창천의 이슈가르드'의 특정 일반 레이드를 완료하면 이용 가능"
104,"'홍련의 해방자'의 특정 일반 레이드를 완료하면 이용 가능"
105,"'칠흑의 반역자'의 특정 일반 레이드를 완료하면 이용 가능"
106,"'효월의 종언'의 특정 일반 레이드를 완료하면 이용 가능"
107,"'황금의 유산'의 특정 일반 레이드를 완료하면 이용 가능"
108,"'신생 에오르제아' 기타 퀘스트를 진행하면 이용 가능"
109,"'창천의 이슈가르드' 기타 퀘스트를 진행하면 이용 가능"
110,"'홍련의 해방자' 기타 퀘스트를 진행하면 이용 가능"
111,"'칠흑의 반역자' 기타 퀘스트를 진행하면 이용 가능"
112,"'효월의 종언' 기타 퀘스트를 진행하면 이용 가능"
113,"'황금의 유산' 기타 퀘스트를 진행하면 이용 가능"
114,"'신생 에오르제아'의 특정 멸 연합 레이드를 개방하면 이용 가능"
115,"'창천의 이슈가르드'의 특정 멸 연합 레이드를 개방하면 이용 가능"
116,"'홍련의 해방자'의 특정 멸 연합 레이드를 개방하면 이용 가능"
117,"'칠흑의 반역자'의 특정 멸 연합 레이드를 개방하면 이용 가능"
118,"'효월의 종언'의 특정 멸 연합 레이드를 개방하면 이용 가능"
119,"'황금의 유산'의 특정 멸 연합 레이드를 개방하면 이용 가능"
120,"'신생 에오르제아'의 특정 멸 연합 레이드를 완료하면 이용 가능"
121,"'창천의 이슈가르드'의 특정 멸 연합 레이드를 완료하면 이용 가능"
122,"'홍련의 해방자'의 특정 멸 연합 레이드를 완료하면 이용 가능"
123,"'칠흑의 반역자'의 특정 멸 연합 레이드를 완료하면 이용 가능"
124,"'효월의 종언'의 특정 멸 연합 레이드를 완료하면 이용 가능"
125,"'황금의 유산'의 특정 멸 연합 레이드를 완료하면 이용 가능"
