key,0,1
#,,
int32,str,str
0,"TEXT_REGOTH4MYCBWAGI_00694_BWAGI_000_000","후퇴는 했지만 말이지…… 정말 깜짝 놀랐다…….
……누님에게 받은 정보를 전달하라는 명령을 받았는데,
설마 보즈야에서도 저런 '흉측한 자'를 보게 될 줄이야……."
1,"TEXT_REGOTH4MYCBWAGI_00694_BWAGI_000_001","잘은 모르겠지만, 복잡한 사정이 있는 듯하군.
난 연락 요원으로서 당분간 이 보즈야에 머물 예정이다.
다시 잘 부탁한다."
2,"TEXT_REGOTH4MYCBWAGI_00694_BWAGI_000_002","그런데 나에게 뭔가 묻고 싶은 것이 있나?"
3,"TEXT_REGOTH4MYCBWAGI_00694_BWAGI_000_005","상대가 투신이니 아무래도 우리로선 역부족이다.
또 당신에게 의지할 수밖에 없지만 당신이라서 괜찮을 거다!
누가 뭐래도 그 성천사 알테마를 묻어버린 영웅 아닌가!"
4,"TEXT_REGOTH4MYCBWAGI_00694_BWAGI_000_006","그런데 나에게 묻고 싶은 것이 있나?"
5,"TEXT_REGOTH4MYCBWAGI_00694_BWAGI_000_010","현인 누님 말이다, 얼굴색이 싹 바뀌더니 뛰어나가던데,
대체 무슨 일이지……?
활발하게 활동하는 건 좋지만, 전장은 아직 위험하다고……."
6,"TEXT_REGOTH4MYCBWAGI_00694_BWAGI_000_015","오! 무사했군!
걱정했다고!
무슨 일이 있었는지 알려줄 거지?"
7,"TEXT_REGOTH4MYCBWAGI_00694_BWAGI_000_016","그런데 나에게 묻고 싶은 것이 있나?"
8,"TEXT_REGOTH4MYCBWAGI_00694_BWAGI_000_020","골치 아프게 됐구만……!
그래도 당신이라면 괜찮……겠지?
누가 뭐래도 성천사 알테마를 묻어버린 영웅 아닌가!"
9,"TEXT_REGOTH4MYCBWAGI_00694_BWAGI_000_025","긍지 높은 달마스카 총사의 의지를 보여주겠어!
이 몸이 뒤에서 당신을 지킬게!
괜찮아, 맡겨만 줘!"
10,"TEXT_REGOTH4MYCBWAGI_00694_BWAGI_000_030","갈수록 태산이군…….
그 비공전함…… 달마스카에서도 여러 번 봤다……
이 보즈야로 배치되다니 골치 아프게 됐어……."
11,"TEXT_REGOTH4MYCBWAGI_00694_BWAGI_000_031","그런데 나에게 묻고 싶은 것이 있나?"
